method,question,ground_truth,predict,precision,recall,fmeasure
simple_rag_term_context,What does POQD stand for?,Performance-Oriented Query Decomposer,POQD stands for Performance-Oriented Query Decomposer.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_context,What is POQD?,POQD is a novel query decomposition framework for MVR,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework for Multi-vector retrieval. It is designed to optimize the performance of retrieval-based systems, such as Retrieval-Augmented Generation (RAG) systems, by decomposing queries into smaller pieces and searching for the optimal prompt to enhance downstream performance.",0.15384615384615385,0.8888888888888888,0.2622950819672132
simple_rag_term_context,What is POQD?,POQD is a novel performance-driven query decomposition framework,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework for Multi-vector retrieval. It is designed to optimize the performance of retrieval-based systems, such as Retrieval-Augmented Generation (RAG) systems, by decomposing queries into smaller pieces and searching for the optimal prompt to enhance downstream performance.",0.1346153846153846,0.7777777777777778,0.22950819672131148
simple_rag_term_context,What is POQD?,POQD is a novel query decomposition framework that can perform query decomposition for optimizing multi-vector retrieval performance,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework for Multi-vector retrieval. It is designed to optimize the performance of retrieval-based systems, such as Retrieval-Augmented Generation (RAG) systems, by decomposing queries into smaller pieces and searching for the optimal prompt to enhance downstream performance.",0.23076923076923078,0.6666666666666666,0.3428571428571429
simple_rag_term_context,What does MVR stand for?,Multi-Vector Retrieval,MVR stands for Multi-Vector Retrieval.,0.5,1.0,0.6666666666666666
simple_rag_term_context,What is AcuRank?,AcuRank is an adaptive reranking framework that dynamically adjusts both the amount and target of computation based on uncertainty estimates over document relevance.,AcuRank is a novel listwise reranking method that performs adaptive computation guided by uncertainty-aware relevance modeling. It is a framework for listwise reranking with Uncertainty-aware Adaptive Computation that maintains probabilistic relevance estimates using TrueSkill and selectively allocates reranking effort to documents with high ranking uncertainty.,0.1702127659574468,0.34782608695652173,0.22857142857142854
simple_rag_term_context,What is AcuRank?,AcuRank is a listwise reranking method that performs adaptive computation guided by probabilistic relevance modeling and uncertainty estimation,AcuRank is a novel listwise reranking method that performs adaptive computation guided by uncertainty-aware relevance modeling. It is a framework for listwise reranking with Uncertainty-aware Adaptive Computation that maintains probabilistic relevance estimates using TrueSkill and selectively allocates reranking effort to documents with high ranking uncertainty.,0.3404255319148936,0.8888888888888888,0.4923076923076923
simple_rag_term_context,What does AcuRank stand for?,Uncertainty-aware Adaptive Computation,AcuRank stands for Uncertainty-Aware Adaptive Computation for Listwise Reranking.,0.4,1.0,0.5714285714285715
simple_rag_term_context,What is GainRAG?,"GainRAG is a novel approach that aligns the retriever's and LLM's preferences by defining a new metric, “gain”, which measure how well an input passage contributes to correct outputs","GainRAG is a novel approach that aligns the retriever's and LLM's preferences in the Retrieval-Augmented Generation (RAG) framework. It proposes a method to estimate ""gain"" signals, which measure how well an input passage contributes to correct outputs, and uses these signals to train a middleware that aligns the preferences of the retriever and the LLM using only limited data.",0.43548387096774194,0.8709677419354839,0.5806451612903226
simple_rag_term_context,What is TracLLM?,TracLLM is a generic context traceback framework tailored to long context LLMs,"TracLLM is a generic framework for attributing long context LLMs (Large Language Models). It is designed to identify the texts in a context that contribute most to the output of an LLM, and can be used to detect malicious texts injected by an attacker. TracLLM can effectively find texts leading to attacker-desired outputs, and can be used as a forensic analysis tool for broad attacks to LLMs.",0.11764705882352941,0.6666666666666666,0.2
simple_rag_term_context,What is HippoRAG?,HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory to enable deeper and more efficient knowledge integration over new experiences,"HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory. It is designed to enable deeper and more efficient knowledge integration over new experiences by synergistically orchestrating large language models (LLMs), knowledge graphs, and the Personalized PageRank algorithm. HippoRAG mimics the different roles of neocortex and hippocampus in human memory, allowing it to perform multi-hop retrieval in a single step and achieve strong performance improvements on multi-hop question answering (QA) benchmarks.",0.35,1.0,0.5185185185185185
simple_rag_term_context,What is HippoRAG?,HippoRAG is a RAG framework that serves as a long-term memory for LLMs by mimicking this model of human memory,"HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory. It is designed to enable deeper and more efficient knowledge integration over new experiences by synergistically orchestrating large language models (LLMs), knowledge graphs, and the Personalized PageRank algorithm. HippoRAG mimics the different roles of neocortex and hippocampus in human memory, allowing it to perform multi-hop retrieval in a single step and achieve strong performance improvements on multi-hop question answering (QA) benchmarks.",0.15,0.5714285714285714,0.23762376237623759
simple_rag_term_context,What is STORM?,STORM is a writing system for the Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking,"STORM is a novel system that automates the pre-writing stage for creating Wikipedia-like articles from scratch. It is designed to research the topic, create an outline, and generate incisive questions to gather trusted information from the Internet. STORM is an LLM-based writing system that aims to improve the quality of outlines and articles by leveraging diverse perspectives and iterative research.",0.15873015873015872,0.5555555555555556,0.24691358024691357
simple_rag_term_context,What does STORM stand for?,Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking,STORM stands for the Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking.,0.7333333333333333,1.0,0.846153846153846
simple_rag_term_context,What is FreshWiki?,FreshWiki is a dataset of recent high-quality Wikipedia articles,"FreshWiki is a dataset of recent high-quality Wikipedia articles, curated to evaluate the performance of language models in generating Wikipedia-like articles from scratch. It is created by selecting the most-edited pages on Wikipedia, based on edit counts, for each month from February 2022 to September 2023, and filtering them to keep only articles with B-class quality or above, as assessed by ORES.",0.15151515151515152,1.0,0.2631578947368421
